"";24.05.2005;23.08.2005;22.11.2005;22.02.2006;23.05.2006;24.08.2006;23.11.2006;22.02.2007;24.05.2007;23.08.2007;22.11.2007;26.02.2008;27.05.2008;26.08.2008;25.11.2008;25.02.2009;26.05.2009;25.08.2009;24.11.2009;24.02.2010;21.05.2010;24.08.2010;23.11.2010;24.02.2011;24.05.2011;01.09.2011;24.11.2011;24.02.2012;24.05.2012;23.08.2012;23.11.2012;22.02.2013;24.05.2013;23.08.2013;22.11.2013;25.02.2014;23.05.2014;01.09.2014;25.11.2014;24.02.2015;22.05.2015;25.08.2015;24.11.2015;23.02.2016;24.05.2016;24.08.2016;24.11.2016;23.02.2017;23.05.2017;25.08.2017;23.11.2017;23.02.2018;24.05.2018;24.08.2018;23.11.2018;22.02.2019;23.05.2019;27.08.2019;22.11.2019;25.02.2020;25.05.2020;25.08.2020;24.11.2020;24.02.2021;25.05.2021;24.08.2021;25.11.2021;25.02.2022;25.05.2022;25.08.2022;25.11.2022;24.02.2023;25.05.2023;25.08.2023;12.10.2023;24.11.2023;23.02.2024;24.05.2024;30.08.2024;22.11.2024;25.02.2025;23.05.2025;22.08.2025;25.11.2025
1997-Q4;94,22;94,26;94,26;94,26;94,26;94,14;94,14;94,14;94,14;94,13;94,13;94,13;94,13;94,14;94,14;94,13;94,13;94,17;94,17;94,17;94,17;94,20;94,20;94,20;94,20;90,84;90,69;90,69;90,70;90,73;90,73;90,73;90,72;90,72;90,72;90,65;90,65;85,22;85,22;85,22;85,22;85,29;85,30;85,30;85,30;85,33;85,33;85,33;85,33;85,34;85,34;85,34;85,34;85,32;85,32;85,32;85,32;78,75;78,75;78,75;78,75;78,98;78,98;78,98;78,98;78,95;78,95;78,95;78,96;78,98;78,98;78,98;78,99;78,99;78,99;78,99;78,99;78,99;76,62;76,62;76,62;76,62;76,65;76,65
1998-Q1;94,74;94,73;94,73;94,73;94,73;94,70;94,70;94,70;94,70;94,69;94,69;94,69;94,68;94,75;94,75;94,74;94,74;94,73;94,73;94,73;94,73;94,71;94,71;94,71;94,70;91,17;91,02;91,02;91,02;91,00;91,00;91,00;91,01;91,00;91,00;91,04;91,04;85,47;85,47;85,47;85,47;85,50;85,50;85,50;85,50;85,50;85,49;85,49;85,49;85,50;85,50;85,50;85,50;85,53;85,53;85,53;85,53;79,16;79,16;79,16;79,16;79,39;79,39;79,39;79,39;79,39;79,39;79,39;79,38;79,38;79,38;79,38;79,38;79,40;79,40;79,40;79,40;79,40;77,07;77,07;77,06;77,08;77,09;77,09
1998-Q2;94,28;94,28;94,28;94,28;94,28;94,25;94,25;94,25;94,25;94,25;94,25;94,25;94,25;94,22;94,22;94,23;94,23;94,20;94,20;94,20;94,20;94,19;94,19;94,19;94,19;90,77;90,62;90,62;90,61;90,61;90,61;90,61;90,61;90,62;90,62;90,62;90,62;85,27;85,27;85,27;85,27;85,35;85,35;85,35;85,35;85,34;85,34;85,34;85,35;85,35;85,35;85,35;85,35;85,35;85,35;85,35;85,35;78,87;78,87;78,87;78,87;79,10;79,10;79,10;79,10;79,14;79,14;79,14;79,13;79,13;79,13;79,13;79,12;79,13;79,13;79,13;79,13;79,13;76,72;76,72;76,72;76,71;76,73;76,74
1998-Q3;94,65;94,63;94,63;94,63;94,63;94,63;94,63;94,63;94,63;94,64;94,64;94,64;94,64;94,63;94,63;94,63;94,63;94,61;94,61;94,61;94,61;94,61;94,61;94,61;94,61;91,20;91,05;91,05;91,04;91,06;91,06;91,06;91,06;91,05;91,05;91,06;91,06;85,65;85,65;85,65;85,65;85,73;85,73;85,73;85,73;85,74;85,74;85,74;85,73;85,74;85,74;85,74;85,74;85,72;85,72;85,72;85,72;79,33;79,33;79,33;79,33;79,58;79,58;79,58;79,58;79,58;79,58;79,59;79,58;79,60;79,60;79,60;79,59;79,59;79,59;79,59;79,59;79,59;77,12;77,12;77,12;77,11;77,13;77,14
1998-Q4;94,62;94,64;94,64;94,64;94,64;94,60;94,60;94,60;94,60;94,56;94,56;94,56;94,55;94,56;94,56;94,56;94,56;94,59;94,59;94,59;94,59;94,61;94,61;94,61;94,62;91,40;91,25;91,25;91,27;91,29;91,29;91,29;91,29;91,29;91,29;91,23;91,23;85,81;85,81;85,81;85,81;85,88;85,89;85,89;85,89;85,90;85,90;85,90;85,90;85,91;85,91;85,91;85,91;85,88;85,88;85,88;85,88;79,18;79,18;79,18;79,18;79,41;79,41;79,41;79,41;79,39;79,39;79,39;79,40;79,43;79,43;79,43;79,43;79,43;79,43;79,43;79,43;79,43;77,30;77,30;77,30;77,30;77,34;77,34
1999-Q1;95,17;95,15;95,15;95,15;95,15;95,15;95,15;95,15;95,15;95,15;95,15;95,15;95,15;95,20;95,20;95,20;95,20;95,17;95,17;95,17;95,17;95,16;95,16;95,16;95,16;91,52;91,37;91,37;91,36;91,34;91,34;91,34;91,34;91,33;91,33;91,36;91,36;85,94;85,94;85,94;85,94;85,99;85,99;85,99;85,99;85,97;85,97;85,97;85,96;85,96;85,96;85,96;85,96;85,99;85,99;85,99;85,99;79,64;79,64;79,64;79,64;79,86;79,86;79,86;79,86;79,86;79,86;79,86;79,86;79,86;79,86;79,86;79,86;79,87;79,87;79,87;79,87;79,87;77,85;77,85;77,85;77,86;77,89;77,88
1999-Q2;95,34;95,36;95,36;95,36;95,36;95,32;95,32;95,32;95,32;95,32;95,32;95,32;95,33;95,37;95,37;95,37;95,37;95,36;95,36;95,36;95,37;95,36;95,36;95,36;95,35;91,83;91,68;91,68;91,67;91,67;91,67;91,68;91,67;91,67;91,67;91,67;91,67;86,34;86,34;86,34;86,34;86,42;86,42;86,42;86,42;86,43;86,43;86,43;86,44;86,43;86,43;86,43;86,43;86,42;86,42;86,42;86,42;79,82;79,82;79,82;79,82;80,06;80,06;80,06;80,06;80,08;80,08;80,08;80,07;80,07;80,07;80,07;80,07;80,07;80,07;80,07;80,07;80,07;77,84;77,84;77,84;77,84;77,85;77,86
1999-Q3;96,62;96,62;96,62;96,62;96,62;96,63;96,63;96,63;96,63;96,62;96,62;96,62;96,62;96,62;96,62;96,61;96,61;96,58;96,58;96,58;96,58;96,58;96,58;96,58;96,58;92,86;92,70;92,70;92,70;92,72;92,72;92,72;92,72;92,72;92,72;92,73;92,73;87,29;87,29;87,29;87,29;87,37;87,37;87,37;87,37;87,37;87,37;87,37;87,36;87,37;87,37;87,37;87,37;87,35;87,35;87,35;87,35;80,66;80,66;80,66;80,66;80,91;80,91;80,91;80,91;80,92;80,92;80,92;80,91;80,93;80,93;80,93;80,93;80,93;80,93;80,93;80,93;80,93;78,83;78,82;78,82;78,82;78,84;78,84
1999-Q4;97,67;97,68;97,68;97,68;97,68;97,69;97,69;97,69;97,69;97,63;97,63;97,63;97,63;97,60;97,60;97,60;97,60;97,63;97,63;97,63;97,62;97,63;97,63;97,63;97,64;93,87;93,71;93,71;93,74;93,74;93,74;93,74;93,74;93,74;93,74;93,69;93,69;88,32;88,32;88,32;88,32;88,37;88,37;88,37;88,37;88,40;88,40;88,40;88,40;88,42;88,42;88,42;88,42;88,39;88,39;88,39;88,39;81,31;81,31;81,31;81,31;81,54;81,54;81,54;81,54;81,53;81,53;81,53;81,55;81,56;81,56;81,56;81,56;81,57;81,57;81,57;81,57;81,57;79,15;79,15;79,15;79,15;79,18;79,18
2000-Q1;98,97;98,95;98,95;98,95;98,95;99,03;99,03;99,03;99,03;99,05;99,05;99,05;99,05;99,09;99,09;99,09;99,09;99,13;99,13;99,13;99,14;99,13;99,13;99,13;99,13;95,19;95,04;95,04;95,02;94,99;94,99;94,99;94,99;94,97;94,97;94,99;94,99;89,37;89,37;89,37;89,37;89,39;89,39;89,39;89,39;89,38;89,38;89,38;89,38;89,37;89,37;89,37;89,37;89,38;89,39;89,39;89,38;82,70;82,70;82,70;82,70;82,93;82,93;82,93;82,93;82,93;82,93;82,93;82,93;82,93;82,93;82,93;82,93;82,93;82,93;82,93;82,93;82,93;80,48;80,48;80,47;80,48;80,52;80,51
2000-Q2;100,02;100,05;100,05;100,05;100,06;99,99;99,99;99,99;99,99;100,01;100,01;100,01;100,01;99,99;99,99;99,99;99,99;99,99;99,99;99,99;99,99;99,98;99,98;99,98;99,98;96,03;95,87;95,87;95,87;95,87;95,87;95,87;95,87;95,88;95,88;95,87;95,87;90,11;90,11;90,11;90,11;90,17;90,17;90,17;90,17;90,15;90,15;90,15;90,16;90,16;90,16;90,16;90,16;90,16;90,16;90,16;90,16;83,22;83,22;83,22;83,22;83,47;83,47;83,47;83,47;83,48;83,48;83,48;83,47;83,48;83,48;83,48;83,48;83,49;83,49;83,49;83,49;83,49;81,10;81,10;81,10;81,10;81,11;81,11
2000-Q3;100,43;100,43;100,43;100,43;100,43;100,45;100,45;100,45;100,45;100,41;100,41;100,41;100,41;100,37;100,37;100,37;100,37;100,32;100,32;100,32;100,32;100,34;100,34;100,34;100,33;96,30;96,14;96,14;96,14;96,16;96,16;96,16;96,16;96,16;96,16;96,18;96,18;90,38;90,38;90,39;90,38;90,44;90,44;90,44;90,44;90,45;90,45;90,45;90,45;90,47;90,47;90,47;90,47;90,45;90,45;90,45;90,45;83,46;83,46;83,46;83,46;83,72;83,72;83,72;83,72;83,73;83,73;83,73;83,73;83,74;83,74;83,74;83,74;83,74;83,74;83,74;83,74;83,74;81,44;81,44;81,44;81,44;81,46;81,46
2000-Q4;100,58;100,56;100,56;100,56;100,56;100,53;100,53;100,53;100,53;100,53;100,53;100,53;100,53;100,55;100,55;100,55;100,55;100,55;100,55;100,55;100,55;100,56;100,56;100,56;100,56;96,32;96,15;96,15;96,18;96,19;96,20;96,19;96,19;96,20;96,20;96,17;96,17;90,56;90,56;90,55;90,55;90,60;90,60;90,60;90,60;90,60;90,60;90,60;90,60;90,62;90,62;90,62;90,62;90,60;90,60;90,60;90,60;83,33;83,33;83,33;83,33;83,57;83,57;83,57;83,57;83,58;83,58;83,58;83,59;83,59;83,59;83,59;83,59;83,60;83,60;83,60;83,60;83,60;81,18;81,18;81,18;81,17;81,21;81,21
2001-Q1;101,57;101,59;101,59;101,59;101,59;101,63;101,63;101,63;101,63;101,64;101,64;101,64;101,64;101,67;101,67;101,67;101,67;101,67;101,67;101,67;101,67;101,66;101,66;101,66;101,66;97,89;97,73;97,73;97,72;97,70;97,70;97,70;97,71;97,69;97,69;97,68;97,68;92,07;92,07;92,07;92,07;92,11;92,11;92,11;92,11;92,11;92,11;92,11;92,11;92,11;92,11;92,11;92,11;92,11;92,11;92,11;92,11;85,11;85,11;85,11;85,11;85,35;85,35;85,35;85,35;85,37;85,37;85,37;85,36;85,37;85,37;85,37;85,37;85,37;85,37;85,36;85,36;85,36;82,93;82,93;82,93;82,94;82,97;82,97
2001-Q2;101,37;101,42;101,42;101,42;101,43;101,33;101,33;101,33;101,33;101,36;101,36;101,36;101,36;101,32;101,32;101,32;101,32;101,34;101,34;101,34;101,34;101,33;101,33;101,33;101,33;97,76;97,60;97,60;97,60;97,60;97,60;97,60;97,60;97,60;97,60;97,58;97,58;91,91;91,91;91,91;91,91;91,96;91,96;91,96;91,96;91,95;91,95;91,95;91,95;91,95;91,95;91,95;91,95;91,95;91,95;91,95;91,95;84,86;84,86;84,85;84,85;85,11;85,11;85,11;85,11;85,11;85,11;85,11;85,10;85,11;85,11;85,11;85,11;85,12;85,12;85,12;85,12;85,12;82,57;82,57;82,57;82,56;82,58;82,58
2001-Q3;101,60;101,60;101,60;101,60;101,60;101,60;101,60;101,60;101,60;101,54;101,54;101,54;101,54;101,50;101,50;101,50;101,50;101,47;101,47;101,47;101,46;101,47;101,47;101,47;101,47;97,65;97,49;97,49;97,49;97,52;97,52;97,52;97,52;97,52;97,52;97,54;97,54;91,97;91,97;91,98;91,98;92,02;92,01;92,01;92,01;92,02;92,02;92,02;92,02;92,04;92,04;92,04;92,04;92,03;92,03;92,03;92,03;84,86;84,86;84,86;84,86;85,13;85,13;85,13;85,13;85,13;85,13;85,13;85,12;85,14;85,14;85,14;85,14;85,14;85,14;85,14;85,14;85,14;82,79;82,78;82,78;82,78;82,81;82,81
2001-Q4;101,84;102,00;102,00;102,00;101,99;101,95;101,95;101,95;101,95;102,01;102,01;102,01;102,01;102,10;102,10;102,11;102,11;102,05;102,05;102,05;102,05;102,06;102,06;102,06;102,07;98,09;97,93;97,93;97,94;97,95;97,95;97,96;97,95;97,96;97,96;97,94;97,94;92,28;92,28;92,27;92,27;92,32;92,32;92,32;92,32;92,29;92,30;92,30;92,30;92,30;92,30;92,30;92,30;92,28;92,28;92,28;92,28;85,01;85,01;85,01;85,01;85,27;85,27;85,27;85,27;85,28;85,28;85,28;85,28;85,28;85,28;85,28;85,28;85,29;85,29;85,29;85,29;85,29;82,70;82,70;82,70;82,70;82,73;82,73
2002-Q1;101,85;101,81;101,81;101,81;101,82;101,83;101,83;101,83;101,83;101,83;101,83;101,83;101,83;101,82;101,82;101,82;101,82;101,84;101,84;101,84;101,85;101,82;101,82;101,82;101,81;97,93;97,77;97,77;97,76;97,77;97,76;97,76;97,77;97,74;97,74;97,72;97,72;92,13;92,13;92,13;92,13;92,13;92,13;92,13;92,13;92,13;92,14;92,14;92,14;92,14;92,14;92,14;92,14;92,14;92,14;92,14;92,14;84,68;84,68;84,69;84,69;84,93;84,93;84,93;84,93;84,94;84,94;84,94;84,94;84,94;84,94;84,94;84,94;84,95;84,95;84,95;84,95;84,95;82,36;82,36;82,36;82,37;82,40;82,40
2002-Q2;101,90;101,82;101,82;101,82;101,82;101,72;101,72;101,72;101,72;101,74;101,74;101,74;101,74;101,74;101,74;101,73;101,73;101,75;101,75;101,75;101,76;101,75;101,75;101,75;101,75;98,10;97,94;97,94;97,94;97,94;97,94;97,94;97,94;97,94;97,94;97,92;97,92;92,19;92,19;92,20;92,20;92,23;92,23;92,24;92,23;92,24;92,24;92,24;92,24;92,25;92,25;92,25;92,24;92,23;92,23;92,23;92,23;84,97;84,97;84,97;84,97;85,22;85,22;85,22;85,22;85,22;85,22;85,22;85,22;85,23;85,23;85,23;85,23;85,24;85,24;85,24;85,24;85,24;82,73;82,73;82,73;82,72;82,72;82,72
2002-Q3;102,30;102,16;102,16;102,16;102,15;102,06;102,06;102,06;102,06;101,96;101,96;101,96;101,96;101,95;101,95;101,95;101,95;101,93;101,93;101,93;101,92;101,93;101,93;101,93;101,92;98,23;98,06;98,06;98,06;98,09;98,09;98,09;98,08;98,08;98,08;98,13;98,13;92,53;92,53;92,53;92,53;92,58;92,58;92,58;92,58;92,58;92,58;92,58;92,58;92,58;92,58;92,58;92,58;92,59;92,59;92,59;92,59;85,16;85,16;85,16;85,16;85,43;85,43;85,43;85,43;85,43;85,43;85,43;85,42;85,44;85,44;85,44;85,44;85,44;85,44;85,44;85,44;85,44;83,03;83,03;83,02;83,02;83,05;83,05
2002-Q4;102,34;102,33;102,33;102,33;102,32;102,06;102,06;102,06;102,06;102,12;102,12;102,12;102,12;102,23;102,23;102,25;102,25;102,16;102,16;102,16;102,15;102,17;102,18;102,18;102,20;98,32;98,16;98,16;98,17;98,18;98,18;98,18;98,18;98,20;98,20;98,18;98,18;92,52;92,52;92,52;92,52;92,58;92,58;92,58;92,58;92,59;92,58;92,58;92,59;92,60;92,60;92,60;92,60;92,58;92,58;92,58;92,58;85,35;85,35;85,35;85,35;85,61;85,61;85,61;85,61;85,62;85,62;85,62;85,63;85,63;85,63;85,63;85,63;85,63;85,63;85,63;85,63;85,63;83,19;83,19;83,19;83,19;83,22;83,22
2003-Q1;102,03;101,76;101,76;101,76;101,77;101,82;101,82;101,82;101,82;101,70;101,70;101,70;101,70;101,65;101,65;101,65;101,65;101,71;101,71;101,71;101,71;101,68;101,68;101,68;101,66;97,69;97,53;97,53;97,53;97,54;97,54;97,54;97,54;97,51;97,51;97,49;97,49;91,42;91,42;91,42;91,42;91,46;91,46;91,46;91,46;91,47;91,47;91,47;91,48;91,48;91,48;91,48;91,48;91,48;91,47;91,47;91,47;84,08;84,08;84,08;84,08;84,32;84,32;84,32;84,32;84,34;84,34;84,33;84,33;84,34;84,34;84,34;84,34;84,35;84,35;84,35;84,35;84,35;81,86;81,86;81,86;81,87;81,88;81,88
2003-Q2;101,86;101,41;101,41;101,41;101,42;101,19;101,19;101,19;101,19;101,19;101,19;101,19;101,19;101,15;101,15;101,14;101,14;101,15;101,15;101,15;101,16;101,15;101,15;101,15;101,14;97,37;97,21;97,21;97,22;97,22;97,22;97,22;97,22;97,22;97,22;97,20;97,20;91,23;91,23;91,23;91,23;91,26;91,26;91,26;91,26;91,26;91,26;91,26;91,25;91,27;91,27;91,27;91,26;91,26;91,26;91,26;91,25;83,98;83,98;83,98;83,98;84,24;84,24;84,24;84,24;84,24;84,24;84,24;84,24;84,25;84,25;84,25;84,25;84,24;84,24;84,24;84,24;84,24;81,86;81,86;81,86;81,85;81,86;81,86
2003-Q3;102,24;102,00;102,00;102,00;101,99;101,97;101,97;101,97;101,97;101,92;101,92;101,92;101,92;101,92;101,92;101,92;101,92;101,91;101,91;101,91;101,90;101,90;101,90;101,90;101,89;98,07;97,91;97,91;97,90;97,92;97,91;97,91;97,91;97,91;97,91;97,97;97,97;92,08;92,08;92,08;92,08;92,10;92,10;92,10;92,10;92,10;92,09;92,09;92,10;92,10;92,10;92,10;92,10;92,10;92,10;92,10;92,11;84,84;84,84;84,84;84,84;85,11;85,11;85,11;85,11;85,12;85,12;85,12;85,12;85,12;85,12;85,12;85,12;85,12;85,12;85,12;85,12;85,12;82,85;82,85;82,84;82,85;82,89;82,89
2003-Q4;102,70;102,62;102,62;102,62;102,61;102,38;102,38;102,38;102,38;102,20;102,20;102,20;102,21;102,33;102,33;102,35;102,35;102,25;102,25;102,25;102,24;102,28;102,28;102,28;102,31;98,42;98,26;98,26;98,26;98,26;98,27;98,27;98,27;98,29;98,29;98,28;98,28;92,25;92,25;92,25;92,25;92,30;92,30;92,30;92,30;92,32;92,33;92,33;92,33;92,33;92,33;92,33;92,33;92,32;92,32;92,32;92,32;85,11;85,11;85,11;85,11;85,36;85,36;85,36;85,36;85,37;85,37;85,37;85,38;85,39;85,39;85,39;85,39;85,39;85,39;85,39;85,39;85,39;82,94;82,94;82,95;82,94;82,98;82,98
2004-Q1;103,08;102,99;102,99;102,99;103,01;102,73;102,73;102,73;102,73;102,47;102,47;102,47;102,46;102,54;102,54;102,54;102,54;102,67;102,67;102,67;102,68;102,63;102,63;102,63;102,62;98,53;98,37;98,37;98,37;98,36;98,37;98,37;98,37;98,33;98,33;98,31;98,31;92,27;92,27;92,27;92,27;92,30;92,30;92,30;92,30;92,30;92,31;92,31;92,32;92,32;92,32;92,32;92,32;92,31;92,31;92,31;92,31;84,97;84,97;84,97;84,97;85,20;85,20;85,20;85,20;85,20;85,20;85,20;85,20;85,20;85,20;85,20;85,21;85,22;85,22;85,22;85,22;85,22;82,77;82,77;82,77;82,78;82,79;82,79
2004-Q2;104,12;103,92;103,92;103,92;103,93;103,25;103,25;103,25;103,25;103,05;103,05;103,05;103,04;103,25;103,25;103,23;103,23;103,22;103,22;103,22;103,23;103,22;103,22;103,22;103,21;99,38;99,22;99,22;99,22;99,22;99,23;99,23;99,22;99,21;99,21;99,20;99,20;93,07;93,07;93,07;93,07;93,09;93,09;93,09;93,09;93,08;93,08;93,08;93,07;93,08;93,08;93,08;93,08;93,07;93,07;93,07;93,07;85,87;85,87;85,87;85,87;86,13;86,13;86,13;86,13;86,13;86,13;86,13;86,12;86,14;86,14;86,14;86,14;86,13;86,13;86,13;86,13;86,13;83,69;83,69;83,69;83,68;83,69;83,69
2004-Q3;103,78;103,56;103,56;103,56;103,55;102,97;102,97;102,97;102,97;102,65;102,65;102,65;102,65;102,80;102,80;102,80;102,80;102,78;102,78;102,78;102,77;102,78;102,77;102,77;102,76;99,02;98,86;98,86;98,86;98,87;98,85;98,85;98,85;98,87;98,87;98,92;98,92;92,88;92,88;92,88;92,88;92,89;92,89;92,89;92,89;92,89;92,88;92,88;92,88;92,88;92,88;92,88;92,88;92,89;92,89;92,89;92,89;85,47;85,47;85,47;85,47;85,73;85,73;85,73;85,73;85,74;85,74;85,74;85,74;85,74;85,74;85,74;85,74;85,75;85,75;85,75;85,75;85,75;83,25;83,25;83,25;83,25;83,29;83,29
2004-Q4;103,54;103,45;103,45;103,45;103,43;102,92;102,92;102,92;102,92;102,53;102,53;102,53;102,54;102,75;102,75;102,78;102,78;102,69;102,69;102,69;102,68;102,72;102,73;102,73;102,77;99,03;98,87;98,87;98,88;98,86;98,87;98,87;98,87;98,88;98,88;98,87;98,87;92,79;92,79;92,79;92,79;92,84;92,84;92,84;92,83;92,86;92,86;92,86;92,86;92,87;92,87;92,87;92,87;92,86;92,86;92,86;92,86;85,44;85,44;85,44;85,44;85,68;85,68;85,68;85,68;85,70;85,70;85,70;85,71;85,71;85,71;85,71;85,71;85,72;85,72;85,72;85,72;85,72;83,25;83,25;83,25;83,25;83,28;83,28
